id_livraison,semaine,livre,qte,depot,annee,jour,panier,id_abonnement
2042035,25,0,1,74,2025,2025-06-20,6,29267
2042036,26,0,1,74,2025,2025-06-27,6,29267
2042037,27,0,1,74,2025,2025-07-04,6,29267
2042038,28,0,1,74,2025,2025-07-11,6,29267
2042039,29,0,1,74,2025,2025-07-18,6,29267
2042040,30,0,1,74,2025,2025-07-25,6,29267
2042041,31,0,1,74,2025,2025-08-01,6,29267
2042042,32,0,1,74,2025,2025-08-08,6,29267
2042043,33,0,1,74,2025,2025-08-14,6,29267
2042044,34,0,1,74,2025,2025-08-22,6,29267
2042045,35,0,1,74,2025,2025-08-29,6,29267
2042046,36,0,1,74,2025,2025-09-05,6,29267
2042047,37,0,1,74,2025,2025-09-12,6,29267
2042048,38,0,1,74,2025,2025-09-19,6,29267
2042049,39,0,1,74,2025,2025-09-26,6,29267
2042050,40,0,1,74,2025,2025-10-03,6,29267
2042051,41,0,1,74,2025,2025-10-10,6,29267
2042052,42,0,1,74,2025,2025-10-17,6,29267
2042053,43,0,1,74,2025,2025-10-24,6,29267
2042054,44,0,1,74,2025,2025-10-31,6,29267
2042055,45,0,1,74,2025,2025-11-07,6,29267
2042056,46,0,1,74,2025,2025-11-14,6,29267
2042057,47,0,1,74,2025,2025-11-21,6,29267
2042058,48,0,1,74,2025,2025-11-28,6,29267
2042059,49,0,1,74,2025,2025-12-05,6,29267
2042060,50,0,1,74,2025,2025-12-12,6,29267
2042061,51,0,1,74,2025,2025-12-19,6,29267
2043262,2,1,1,50,2025,2025-01-08,6,29292
2043263,3,1,1,50,2025,2025-01-15,6,29292
2043264,4,1,1,50,2025,2025-01-22,6,29292
2043265,5,1,1,50,2025,2025-01-29,6,29292
2043266,6,1,1,50,2025,2025-02-05,6,29292
2043267,7,0,1,50,2025,2025-02-12,6,29292
2043268,8,0,1,50,2025,2025-02-19,6,29292
2043269,9,0,1,50,2025,2025-02-26,6,29292
2043270,10,0,1,50,2025,2025-03-05,6,29292
2043271,11,0,1,50,2025,2025-03-12,6,29292
2043272,12,0,1,50,2025,2025-03-19,6,29292
2043273,13,0,1,50,2025,2025-03-26,6,29292
2043274,14,0,1,50,2025,2025-04-02,6,29292
2043275,15,0,1,50,2025,2025-04-09,6,29292
2043276,16,0,1,50,2025,2025-04-16,6,29292
2043277,17,0,1,50,2025,2025-04-23,6,29292
2043278,18,0,1,50,2025,2025-04-30,6,29292
2043279,19,0,1,50,2025,2025-05-07,6,29292
2043280,20,0,1,50,2025,2025-05-14,6,29292
2043281,21,0,1,50,2025,2025-05-21,6,29292
2043282,22,0,1,50,2025,2025-05-28,6,29292
2043283,23,0,1,50,2025,2025-06-04,6,29292
2043284,24,0,1,50,2025,2025-06-11,6,29292
2043285,25,0,1,50,2025,2025-06-18,6,29292
2043286,26,0,1,50,2025,2025-06-25,6,29292
2043287,27,0,1,50,2025,2025-07-02,6,29292
2043288,28,0,1,50,2025,2025-07-09,6,29292
2043289,29,0,1,50,2025,2025-07-16,6,29292
2043290,30,0,1,50,2025,2025-07-23,6,29292
2043291,31,0,1,50,2025,2025-07-30,6,29292
2043292,32,0,1,50,2025,2025-08-06,6,29292
2043293,33,0,1,50,2025,2025-08-13,6,29292
2043294,34,0,1,50,2025,2025-08-20,6,29292
2043295,35,0,1,50,2025,2025-08-27,6,29292
2043296,36,0,1,50,2025,2025-09-03,6,29292
2043297,37,0,1,50,2025,2025-09-10,6,29292
2043298,38,0,1,50,2025,2025-09-17,6,29292
2043299,39,0,1,50,2025,2025-09-24,6,29292
2043300,40,0,1,50,2025,2025-10-01,6,29292
2043301,41,0,1,50,2025,2025-10-08,6,29292
2043302,42,0,1,50,2025,2025-10-15,6,29292
2043303,43,0,1,50,2025,2025-10-22,6,29292
2043304,44,0,1,50,2025,2025-10-29,6,29292
2043305,45,0,1,50,2025,2025-11-05,6,29292
2043306,46,0,1,50,2025,2025-11-12,6,29292
2043307,47,0,1,50,2025,2025-11-19,6,29292
2043308,48,0,1,50,2025,2025-11-26,6,29292
2043309,49,0,1,50,2025,2025-12-03,6,29292
2043310,50,0,1,50,2025,2025-12-10,6,29292
2043311,51,0,1,50,2025,2025-12-17,6,29292
2043512,2,1,1,0,2025,2025-01-08,6,29297
2043514,4,1,1,0,2025,2025-01-22,6,29297
2043516,6,1,1,0,2025,2025-02-05,6,29297
2043518,8,0,1,0,2025,2025-02-19,6,29297
2043520,10,0,1,0,2025,2025-03-05,6,29297
2043522,12,0,1,0,2025,2025-03-19,6,29297
2043524,14,0,1,0,2025,2025-04-02,6,29297
2043526,16,0,1,0,2025,2025-04-16,6,29297
2043528,18,0,1,0,2025,2025-04-30,6,29297
2043530,20,0,1,0,2025,2025-05-14,6,29297
2043532,22,0,1,0,2025,2025-05-28,6,29297
2043534,24,0,1,0,2025,2025-06-11,6,29297
2043536,26,0,1,0,2025,2025-06-25,6,29297
2043538,28,0,1,0,2025,2025-07-09,6,29297
2043540,30,0,1,0,2025,2025-07-23,6,29297
2043542,32,0,1,0,2025,2025-08-06,6,29297
2043544,34,0,1,0,2025,2025-08-20,6,29297
2043546,36,0,1,0,2025,2025-09-03,6,29297
2043548,38,0,1,0,2025,2025-09-17,6,29297
2043550,40,0,1,0,2025,2025-10-01,6,29297
2043552,42,0,1,0,2025,2025-10-15,6,29297
2043554,44,0,1,0,2025,2025-10-29,6,29297
2043556,46,0,1,0,2025,2025-11-12,6,29297
2043558,48,0,1,0,2025,2025-11-26,6,29297
2043560,50,0,1,0,2025,2025-12-10,6,29297
2043562,2,1,1,27,2025,2025-01-08,6,29298
2043563,3,1,1,27,2025,2025-01-15,6,29298
2043564,4,1,1,27,2025,2025-01-22,6,29298
2043565,5,1,1,27,2025,2025-01-29,6,29298
2043566,6,1,1,27,2025,2025-02-05,6,29298
2043567,7,0,1,27,2025,2025-02-12,6,29298
2043568,8,0,1,27,2025,2025-02-19,6,29298
2043569,9,0,1,27,2025,2025-02-26,6,29298
2043570,10,0,1,27,2025,2025-03-05,6,29298
2043571,11,0,1,27,2025,2025-03-12,6,29298
2043572,12,0,1,27,2025,2025-03-19,6,29298
2043573,13,0,1,27,2025,2025-03-26,6,29298
2043574,14,0,1,27,2025,2025-04-02,6,29298
2043575,15,0,1,27,2025,2025-04-09,6,29298
2043576,16,0,1,27,2025,2025-04-16,6,29298
2043577,17,0,1,27,2025,2025-04-23,6,29298
2043578,18,0,1,27,2025,2025-04-30,6,29298
2043579,19,0,1,27,2025,2025-05-07,6,29298
2043580,20,0,1,27,2025,2025-05-14,6,29298
2043581,21,0,1,27,2025,2025-05-21,6,29298
2043582,22,0,1,27,2025,2025-05-28,6,29298
2043583,23,0,1,27,2025,2025-06-04,6,29298
2043584,24,0,1,27,2025,2025-06-11,6,29298
2043585,25,0,1,27,2025,2025-06-18,6,29298
2043586,26,0,1,27,2025,2025-06-25,6,29298
2043587,27,0,1,27,2025,2025-07-02,6,29298
2043588,28,0,1,27,2025,2025-07-09,6,29298
2043589,29,0,1,27,2025,2025-07-16,6,29298
2043590,30,0,1,27,2025,2025-07-23,6,29298
2043591,31,0,1,27,2025,2025-07-30,6,29298
2043592,32,0,1,27,2025,2025-08-06,6,29298
2043593,33,0,1,27,2025,2025-08-13,6,29298
2043594,34,0,1,27,2025,2025-08-20,6,29298
2043595,35,0,1,27,2025,2025-08-27,6,29298
2043596,36,0,1,27,2025,2025-09-03,6,29298
2043597,37,0,1,27,2025,2025-09-10,6,29298
2043598,38,0,1,27,2025,2025-09-17,6,29298
2043599,39,0,1,27,2025,2025-09-24,6,29298
2043600,40,0,1,27,2025,2025-10-01,6,29298
2043601,41,0,1,27,2025,2025-10-08,6,29298
2043602,42,0,1,27,2025,2025-10-15,6,29298
2043603,43,0,1,27,2025,2025-10-22,6,29298
2043604,44,0,1,27,2025,2025-10-29,6,29298
2043605,45,0,1,27,2025,2025-11-05,6,29298
2043606,46,0,1,27,2025,2025-11-12,6,29298
2043607,47,0,1,27,2025,2025-11-19,6,29298
2043608,48,0,1,27,2025,2025-11-26,6,29298
2043609,49,0,1,27,2025,2025-12-03,6,29298
2043610,50,0,1,27,2025,2025-12-10,6,29298
2043611,51,0,1,27,2025,2025-12-17,6,29298
2044161,51,0,1,53,2025,2025-12-17,6,29306
2044160,50,0,1,53,2025,2025-12-10,6,29306
2044159,49,0,1,53,2025,2025-12-03,6,29306
2044158,48,0,1,53,2025,2025-11-26,6,29306
2044157,47,0,1,53,2025,2025-11-19,6,29306
2044156,46,0,1,53,2025,2025-11-12,6,29306
2044155,45,0,1,53,2025,2025-11-05,6,29306
2044154,44,0,1,53,2025,2025-10-29,6,29306
2044153,43,0,1,53,2025,2025-10-22,6,29306
2044152,42,0,1,53,2025,2025-10-15,6,29306
2044151,41,0,1,53,2025,2025-10-08,6,29306
2044150,40,0,1,53,2025,2025-10-01,6,29306
2044149,39,0,1,53,2025,2025-09-24,6,29306
2044148,38,0,1,53,2025,2025-09-17,6,29306
2044147,37,0,1,53,2025,2025-09-10,6,29306
2044146,36,0,1,53,2025,2025-09-03,6,29306
2044145,35,0,1,53,2025,2025-08-27,6,29306
2044144,34,0,1,53,2025,2025-08-20,6,29306
2044143,33,0,1,53,2025,2025-08-13,6,29306
2044142,32,0,1,53,2025,2025-08-06,6,29306
2044141,31,0,1,53,2025,2025-07-30,6,29306
2044140,30,0,1,53,2025,2025-07-23,6,29306
2044139,29,0,1,53,2025,2025-07-16,6,29306
2044138,28,0,1,53,2025,2025-07-09,6,29306
2044137,27,0,1,53,2025,2025-07-02,6,29306
2044136,26,0,1,53,2025,2025-06-25,6,29306
2044135,25,0,1,53,2025,2025-06-18,6,29306
2044134,24,0,1,53,2025,2025-06-11,6,29306
2044133,23,0,1,53,2025,2025-06-04,6,29306
2044132,22,0,1,53,2025,2025-05-28,6,29306
2044131,21,0,1,53,2025,2025-05-21,6,29306
2044130,20,0,1,53,2025,2025-05-14,6,29306
2044129,19,0,1,53,2025,2025-05-07,6,29306
2044128,18,0,1,53,2025,2025-04-30,6,29306
2044127,17,0,1,53,2025,2025-04-23,6,29306
2044126,16,0,1,53,2025,2025-04-16,6,29306
2044125,15,0,1,53,2025,2025-04-09,6,29306
2044124,14,0,1,53,2025,2025-04-02,6,29306
2044123,13,0,1,53,2025,2025-03-26,6,29306
2044122,12,0,1,53,2025,2025-03-19,6,29306
2044121,11,0,1,53,2025,2025-03-12,6,29306
2044120,10,0,1,53,2025,2025-03-05,6,29306
2044119,9,0,1,53,2025,2025-02-26,6,29306
2044118,8,0,1,53,2025,2025-02-19,6,29306
2044117,7,0,1,53,2025,2025-02-12,6,29306
2044116,6,1,1,53,2025,2025-02-05,6,29306
2044115,5,1,1,53,2025,2025-01-29,6,29306
2044114,4,1,1,53,2025,2025-01-22,6,29306
2044113,3,1,1,53,2025,2025-01-15,6,29306
2044112,2,1,1,53,2025,2025-01-08,6,29306
2043962,2,1,1,9,2025,2025-01-10,6,29301
2043963,3,1,1,9,2025,2025-01-17,6,29301
2043964,4,1,1,9,2025,2025-01-24,6,29301
2043965,5,1,1,9,2025,2025-01-31,6,29301
2044412,2,1,1,50,2025,2025-01-08,6,29312
2044413,3,1,1,50,2025,2025-01-15,6,29312
2044414,4,1,1,50,2025,2025-01-22,6,29312
2044415,5,1,1,50,2025,2025-01-29,6,29312
2044416,6,1,1,50,2025,2025-02-05,6,29312
2044417,7,0,1,50,2025,2025-02-12,6,29312
2044418,8,0,1,50,2025,2025-02-19,6,29312
2044419,9,0,1,50,2025,2025-02-26,6,29312
2044420,10,0,1,50,2025,2025-03-05,6,29312
2044421,11,0,1,50,2025,2025-03-12,6,29312
2044422,12,0,1,50,2025,2025-03-19,6,29312
2044423,13,0,1,50,2025,2025-03-26,6,29312
2044424,14,0,1,50,2025,2025-04-02,6,29312
2044425,15,0,1,50,2025,2025-04-09,6,29312
2044426,16,0,1,50,2025,2025-04-16,6,29312
2044427,17,0,1,50,2025,2025-04-23,6,29312
2044428,18,0,1,50,2025,2025-04-30,6,29312
2044429,19,0,1,50,2025,2025-05-07,6,29312
2044430,20,0,1,50,2025,2025-05-14,6,29312
2044431,21,0,1,50,2025,2025-05-21,6,29312
2044432,22,0,1,50,2025,2025-05-28,6,29312
2044433,23,0,1,50,2025,2025-06-04,6,29312
2044434,24,0,1,50,2025,2025-06-11,6,29312
2044435,25,0,1,50,2025,2025-06-18,6,29312
2044436,26,0,1,50,2025,2025-06-25,6,29312
2044437,27,0,1,50,2025,2025-07-02,6,29312
2044438,28,0,1,50,2025,2025-07-09,6,29312
2044439,29,0,1,50,2025,2025-07-16,6,29312
2044440,30,0,1,50,2025,2025-07-23,6,29312
2044441,31,0,1,50,2025,2025-07-30,6,29312
2044442,32,0,1,50,2025,2025-08-06,6,29312
2044443,33,0,1,50,2025,2025-08-13,6,29312
2044444,34,0,1,50,2025,2025-08-20,6,29312
2044445,35,0,1,50,2025,2025-08-27,6,29312
2044446,36,0,1,50,2025,2025-09-03,6,29312
2044447,37,0,1,50,2025,2025-09-10,6,29312
2044448,38,0,1,50,2025,2025-09-17,6,29312
2044449,39,0,1,50,2025,2025-09-24,6,29312
2044450,40,0,1,50,2025,2025-10-01,6,29312
2044451,41,0,1,50,2025,2025-10-08,6,29312
2044452,42,0,1,50,2025,2025-10-15,6,29312
2044453,43,0,1,50,2025,2025-10-22,6,29312
2044454,44,0,1,50,2025,2025-10-29,6,29312
2044455,45,0,1,50,2025,2025-11-05,6,29312
2044456,46,0,1,50,2025,2025-11-12,6,29312
2044457,47,0,1,50,2025,2025-11-19,6,29312
2044458,48,0,1,50,2025,2025-11-26,6,29312
2044459,49,0,1,50,2025,2025-12-03,6,29312
2044460,50,0,1,50,2025,2025-12-10,6,29312
2044461,51,0,1,50,2025,2025-12-17,6,29312
2044662,2,1,1,42,2025,2025-01-08,6,29317
2044663,3,1,1,42,2025,2025-01-15,6,29317
2044664,4,1,1,42,2025,2025-01-22,6,29317
2044665,5,1,1,42,2025,2025-01-29,6,29317
2044666,6,1,1,42,2025,2025-02-05,6,29317
2044668,8,0,1,42,2025,2025-02-19,6,29317
2044669,9,0,1,42,2025,2025-02-26,6,29317
2044670,10,0,1,42,2025,2025-03-05,6,29317
2044671,11,0,1,42,2025,2025-03-12,6,29317
2044672,12,0,1,42,2025,2025-03-19,6,29317
2044673,13,0,1,42,2025,2025-03-26,6,29317
2044674,14,0,1,42,2025,2025-04-02,6,29317
2044675,15,0,1,42,2025,2025-04-09,6,29317
2044676,16,0,1,42,2025,2025-04-16,6,29317
2044677,17,0,1,42,2025,2025-04-23,6,29317
2044678,18,0,1,42,2025,2025-04-30,6,29317
2044679,19,0,1,42,2025,2025-05-07,6,29317
2044680,20,0,1,42,2025,2025-05-14,6,29317
2044681,21,0,1,42,2025,2025-05-21,6,29317
2044682,22,0,1,42,2025,2025-05-28,6,29317
2044683,23,0,1,42,2025,2025-06-04,6,29317
2044684,24,0,1,42,2025,2025-06-11,6,29317
2044685,25,0,1,42,2025,2025-06-18,6,29317
2044686,26,0,1,42,2025,2025-06-25,6,29317
2044687,27,0,1,42,2025,2025-07-02,6,29317
2044688,28,0,1,42,2025,2025-07-09,6,29317
2044689,29,0,1,42,2025,2025-07-16,6,29317
2044690,30,0,1,42,2025,2025-07-23,6,29317
2044691,31,0,1,42,2025,2025-07-30,6,29317
2044692,32,0,1,42,2025,2025-08-06,6,29317
2044693,33,0,1,42,2025,2025-08-13,6,29317
2044694,34,0,1,42,2025,2025-08-20,6,29317
2044695,35,0,1,42,2025,2025-08-27,6,29317
2044696,36,0,1,42,2025,2025-09-03,6,29317
2044697,37,0,1,42,2025,2025-09-10,6,29317
2044698,38,0,1,42,2025,2025-09-17,6,29317
2044699,39,0,1,42,2025,2025-09-24,6,29317
2044700,40,0,1,42,2025,2025-10-01,6,29317
2044701,41,0,1,42,2025,2025-10-08,6,29317
2044702,42,0,1,42,2025,2025-10-15,6,29317
2044703,43,0,1,42,2025,2025-10-22,6,29317
2044704,44,0,1,42,2025,2025-10-29,6,29317
2044705,45,0,1,42,2025,2025-11-05,6,29317
2044706,46,0,1,42,2025,2025-11-12,6,29317
2044707,47,0,1,42,2025,2025-11-19,6,29317
2044708,48,0,1,42,2025,2025-11-26,6,29317
2044709,49,0,1,42,2025,2025-12-03,6,29317
2044710,50,0,1,42,2025,2025-12-10,6,29317
2044711,51,0,1,42,2025,2025-12-17,6,29317
2044862,2,1,1,60,2025,2025-01-10,6,29321
2044863,3,1,1,60,2025,2025-01-17,6,29321
2044864,4,1,1,60,2025,2025-01-24,6,29321
2044865,5,1,1,60,2025,2025-01-31,6,29321
2044866,6,0,1,60,2025,2025-02-07,6,29321
2044867,7,0,1,60,2025,2025-02-14,6,29321
2044868,8,0,1,60,2025,2025-02-21,6,29321
2044869,9,0,1,60,2025,2025-02-28,6,29321
2044870,10,0,1,60,2025,2025-03-07,6,29321
2044871,11,0,1,60,2025,2025-03-14,6,29321
2044872,12,0,1,60,2025,2025-03-21,6,29321
2044873,13,0,1,60,2025,2025-03-28,6,29321
2044874,14,0,1,60,2025,2025-04-04,6,29321
2044875,15,0,1,60,2025,2025-04-11,6,29321
2044876,16,0,1,60,2025,2025-04-18,6,29321
2044877,17,0,1,60,2025,2025-04-25,6,29321
2044878,18,0,1,60,2025,2025-05-02,6,29321
2044879,19,0,1,60,2025,2025-05-09,6,29321
2044880,20,0,1,60,2025,2025-05-16,6,29321
2044881,21,0,1,60,2025,2025-05-23,6,29321
2044882,22,0,1,60,2025,2025-05-30,6,29321
2044883,23,0,1,60,2025,2025-06-06,6,29321
2044884,24,0,1,60,2025,2025-06-13,6,29321
2044885,25,0,1,60,2025,2025-06-20,6,29321
2044886,26,0,1,60,2025,2025-06-27,6,29321
2044887,27,0,1,60,2025,2025-07-04,6,29321
2044888,28,0,1,60,2025,2025-07-11,6,29321
2044889,29,0,1,60,2025,2025-07-18,6,29321
2044890,30,0,1,60,2025,2025-07-25,6,29321
2044891,31,0,1,60,2025,2025-08-01,6,29321
2044892,32,0,1,60,2025,2025-08-08,6,29321
2044893,33,0,1,60,2025,2025-08-14,6,29321
2044894,34,0,1,60,2025,2025-08-22,6,29321
2044895,35,0,1,60,2025,2025-08-29,6,29321
2044896,36,0,1,60,2025,2025-09-05,6,29321
2044897,37,0,1,60,2025,2025-09-12,6,29321
2044898,38,0,1,60,2025,2025-09-19,6,29321
2044899,39,0,1,60,2025,2025-09-26,6,29321
2044900,40,0,1,60,2025,2025-10-03,6,29321
2044901,41,0,1,60,2025,2025-10-10,6,29321
2044902,42,0,1,60,2025,2025-10-17,6,29321
2044903,43,0,1,60,2025,2025-10-24,6,29321
2044904,44,0,1,60,2025,2025-10-31,6,29321
2044905,45,0,1,60,2025,2025-11-07,6,29321
2044906,46,0,1,60,2025,2025-11-14,6,29321
2044907,47,0,1,60,2025,2025-11-21,6,29321
2044908,48,0,1,60,2025,2025-11-28,6,29321
2044909,49,0,1,60,2025,2025-12-05,6,29321
2044910,50,0,1,60,2025,2025-12-12,6,29321
2044911,51,0,1,60,2025,2025-12-19,6,29321
2044962,2,1,1,27,2025,2025-01-08,6,29323
2044963,3,1,1,27,2025,2025-01-15,6,29323
2044964,4,1,1,27,2025,2025-01-22,6,29323
2044965,5,1,1,27,2025,2025-01-29,6,29323
2044966,6,1,1,27,2025,2025-02-05,6,29323
2044967,7,0,1,27,2025,2025-02-12,6,29323
2044968,8,0,1,27,2025,2025-02-19,6,29323
2044969,9,0,1,27,2025,2025-02-26,6,29323
2044970,10,0,1,27,2025,2025-03-05,6,29323
2044971,11,0,1,27,2025,2025-03-12,6,29323
2044972,12,0,1,27,2025,2025-03-19,6,29323
2044973,13,0,1,27,2025,2025-03-26,6,29323
2044974,14,0,1,27,2025,2025-04-02,6,29323
2044975,15,0,1,27,2025,2025-04-09,6,29323
2044976,16,0,1,27,2025,2025-04-16,6,29323
2044977,17,0,1,27,2025,2025-04-23,6,29323
2044978,18,0,1,27,2025,2025-04-30,6,29323
2044979,19,0,1,27,2025,2025-05-07,6,29323
2044980,20,0,1,27,2025,2025-05-14,6,29323
2044981,21,0,1,27,2025,2025-05-21,6,29323
2044982,22,0,1,27,2025,2025-05-28,6,29323
2044983,23,0,1,27,2025,2025-06-04,6,29323
2044984,24,0,1,27,2025,2025-06-11,6,29323
2044985,25,0,1,27,2025,2025-06-18,6,29323
2044986,26,0,1,27,2025,2025-06-25,6,29323
2044987,27,0,1,27,2025,2025-07-02,6,29323
2044988,28,0,1,27,2025,2025-07-09,6,29323
2044989,29,0,1,27,2025,2025-07-16,6,29323
2044990,30,0,1,27,2025,2025-07-23,6,29323
2044991,31,0,1,27,2025,2025-07-30,6,29323
2044992,32,0,1,27,2025,2025-08-06,6,29323
2044993,33,0,1,27,2025,2025-08-13,6,29323
2044994,34,0,1,27,2025,2025-08-20,6,29323
2044995,35,0,1,27,2025,2025-08-27,6,29323
2044996,36,0,1,27,2025,2025-09-03,6,29323
2044997,37,0,1,27,2025,2025-09-10,6,29323
2044998,38,0,1,27,2025,2025-09-17,6,29323
2044999,39,0,1,27,2025,2025-09-24,6,29323
2045000,40,0,1,27,2025,2025-10-01,6,29323
2045001,41,0,1,27,2025,2025-10-08,6,29323
2045002,42,0,1,27,2025,2025-10-15,6,29323
2045003,43,0,1,27,2025,2025-10-22,6,29323
2045004,44,0,1,27,2025,2025-10-29,6,29323
2045005,45,0,1,27,2025,2025-11-05,6,29323
2045006,46,0,1,27,2025,2025-11-12,6,29323
2045007,47,0,1,27,2025,2025-11-19,6,29323
2045008,48,0,1,27,2025,2025-11-26,6,29323
2045009,49,0,1,27,2025,2025-12-03,6,29323
2045010,50,0,1,27,2025,2025-12-10,6,29323
2045011,51,0,1,27,2025,2025-12-17,6,29323
2059412,2,1,1,8,2025,2025-01-10,6,29612
2059414,4,1,1,8,2025,2025-01-24,6,29612
2059416,6,0,1,8,2025,2025-02-07,6,29612
2059418,8,0,1,8,2025,2025-02-21,6,29612
2059420,10,0,1,8,2025,2025-03-07,6,29612
2059422,12,0,1,8,2025,2025-03-21,6,29612
2059424,14,0,1,8,2025,2025-04-04,6,29612
2059426,16,0,1,8,2025,2025-04-18,6,29612
2059428,18,0,1,8,2025,2025-05-02,6,29612
2059430,20,0,1,8,2025,2025-05-16,6,29612
2059432,22,0,1,8,2025,2025-05-30,6,29612
2059434,24,0,1,8,2025,2025-06-13,6,29612
2059436,26,0,1,8,2025,2025-06-27,6,29612
2059438,28,0,1,8,2025,2025-07-11,6,29612
2059440,30,0,1,8,2025,2025-07-25,6,29612
2059442,32,0,1,8,2025,2025-08-08,6,29612
2059444,34,0,1,8,2025,2025-08-22,6,29612
2059446,36,0,1,8,2025,2025-09-05,6,29612
2059448,38,0,1,8,2025,2025-09-19,6,29612
2059450,40,0,1,8,2025,2025-10-03,6,29612
2059452,42,0,1,8,2025,2025-10-17,6,29612
2059454,44,0,1,8,2025,2025-10-31,6,29612
2059456,46,0,1,8,2025,2025-11-14,6,29612
2059458,48,0,1,8,2025,2025-11-28,6,29612
2059460,50,0,1,8,2025,2025-12-12,6,29612
2045212,2,1,1,69,2025,2025-01-08,6,29328
2045213,3,1,1,69,2025,2025-01-15,6,29328
2045214,4,1,1,69,2025,2025-01-22,6,29328
2045215,5,1,1,69,2025,2025-01-29,6,29328
2045216,6,1,1,69,2025,2025-02-05,6,29328
2045217,7,0,1,69,2025,2025-02-12,6,29328
2045218,8,0,1,69,2025,2025-02-19,6,29328
2045219,9,0,1,69,2025,2025-02-26,6,29328
2045220,10,0,1,69,2025,2025-03-05,6,29328
2045221,11,0,1,69,2025,2025-03-12,6,29328
2045222,12,0,1,69,2025,2025-03-19,6,29328
2045223,13,0,1,69,2025,2025-03-26,6,29328
2045224,14,0,1,69,2025,2025-04-02,6,29328
2045225,15,0,1,69,2025,2025-04-09,6,29328
2045226,16,0,1,69,2025,2025-04-16,6,29328
2045227,17,0,1,69,2025,2025-04-23,6,29328
2045228,18,0,1,69,2025,2025-04-30,6,29328
2045229,19,0,1,69,2025,2025-05-07,6,29328
2045230,20,0,1,69,2025,2025-05-14,6,29328
2045231,21,0,1,69,2025,2025-05-21,6,29328
2045232,22,0,1,69,2025,2025-05-28,6,29328
2045233,23,0,1,69,2025,2025-06-04,6,29328
2045234,24,0,1,69,2025,2025-06-11,6,29328
2045235,25,0,1,69,2025,2025-06-18,6,29328
2045236,26,0,1,69,2025,2025-06-25,6,29328
2045237,27,0,1,69,2025,2025-07-02,6,29328
2045238,28,0,1,69,2025,2025-07-09,6,29328
2045239,29,0,1,69,2025,2025-07-16,6,29328
2045240,30,0,1,69,2025,2025-07-23,6,29328
2045241,31,0,1,69,2025,2025-07-30,6,29328
2045242,32,0,1,69,2025,2025-08-06,6,29328
2045243,33,0,1,69,2025,2025-08-13,6,29328
2045244,34,0,1,69,2025,2025-08-20,6,29328
2045245,35,0,1,69,2025,2025-08-27,6,29328
2045246,36,0,1,69,2025,2025-09-03,6,29328
2045247,37,0,1,69,2025,2025-09-10,6,29328
2045248,38,0,1,69,2025,2025-09-17,6,29328
2045249,39,0,1,69,2025,2025-09-24,6,29328
2045250,40,0,1,69,2025,2025-10-01,6,29328
2045251,41,0,1,69,2025,2025-10-08,6,29328
2045252,42,0,1,69,2025,2025-10-15,6,29328
2045253,43,0,1,69,2025,2025-10-22,6,29328
2045254,44,0,1,69,2025,2025-10-29,6,29328
2045255,45,0,1,69,2025,2025-11-05,6,29328
2045256,46,0,1,69,2025,2025-11-12,6,29328
2045257,47,0,1,69,2025,2025-11-19,6,29328
2045258,48,0,1,69,2025,2025-11-26,6,29328
2045259,49,0,1,69,2025,2025-12-03,6,29328
2045260,50,0,1,69,2025,2025-12-10,6,29328
2045261,51,0,1,69,2025,2025-12-17,6,29328
2045512,2,1,1,11,2025,2025-01-10,6,29334
2045513,3,1,1,11,2025,2025-01-17,6,29334
2045514,4,1,1,11,2025,2025-01-24,6,29334
2045515,5,1,1,11,2025,2025-01-31,6,29334
2045516,6,0,1,11,2025,2025-02-07,6,29334
2045517,7,0,1,11,2025,2025-02-14,6,29334
2045518,8,0,1,11,2025,2025-02-21,6,29334
2045519,9,0,1,11,2025,2025-02-28,6,29334
2045520,10,0,1,11,2025,2025-03-07,6,29334
2045521,11,0,1,11,2025,2025-03-14,6,29334
2045522,12,0,1,11,2025,2025-03-21,6,29334
2045523,13,0,1,11,2025,2025-03-28,6,29334
2045524,14,0,1,11,2025,2025-04-04,6,29334
2045525,15,0,1,11,2025,2025-04-11,6,29334
2045526,16,0,1,11,2025,2025-04-18,6,29334
2045527,17,0,1,11,2025,2025-04-25,6,29334
2045528,18,0,1,11,2025,2025-05-02,6,29334
2045529,19,0,1,11,2025,2025-05-09,6,29334
2045530,20,0,1,11,2025,2025-05-16,6,29334
2045531,21,0,1,11,2025,2025-05-23,6,29334
2045532,22,0,1,11,2025,2025-05-30,6,29334
2045533,23,0,1,11,2025,2025-06-06,6,29334
2045534,24,0,1,11,2025,2025-06-13,6,29334
2045535,25,0,1,11,2025,2025-06-20,6,29334
2045536,26,0,1,11,2025,2025-06-27,6,29334
2045537,27,0,1,11,2025,2025-07-04,6,29334
2045538,28,0,1,11,2025,2025-07-11,6,29334
2045539,29,0,1,11,2025,2025-07-18,6,29334
2045540,30,0,1,11,2025,2025-07-25,6,29334
2045541,31,0,1,11,2025,2025-08-01,6,29334
2045542,32,0,1,11,2025,2025-08-08,6,29334
2045543,33,0,1,11,2025,2025-08-14,6,29334
2045544,34,0,1,11,2025,2025-08-22,6,29334
2045545,35,0,1,11,2025,2025-08-29,6,29334
2045546,36,0,1,11,2025,2025-09-05,6,29334
2045547,37,0,1,11,2025,2025-09-12,6,29334
2045548,38,0,1,11,2025,2025-09-19,6,29334
